vendor,product,version,date,url
netgear,"WNDAP660  ProSAFE 3x3 Dual Radio, Dual Band Wireless-N Access Point",unknown,unknown,https://www.downloads.netgear.com/files/GDC/WNDAP660/WNDAP660_V3.0.4.0_MIB.zip
netgear,"WNDAP660  ProSAFE 3x3 Dual Radio, Dual Band Wireless-N Access Point",unknown,unknown,https://www.downloads.netgear.com/files/GDC/WNDAP660/WNDAP660_v3.0.5.0_MIB.zip
netgear,WFS709TP - ProSAFE Smart Wireless Controller,unknown,unknown,https://www.downloads.netgear.com/files/GDC/WFS709TP/WFS709TP_V2.5.6.24_22925.zip
netgear,FVS318Gv2  ProSAFE VPN Firewall Series,unknown,unknown,https://www.downloads.netgear.com/files/GDC/FVS318GV2/FVS318Gv2_V4.3.1-11.zip
netgear,EX6920  AC1200 WiFi Range Extenders,unknown,unknown,https://www.downloads.netgear.com/files/GDC/EX6120/EX6120-V1.0.0.40_1.0.25.zip
netgear,FVS318Gv2  ProSAFE VPN Firewall Series,unknown,unknown,https://www.downloads.netgear.com/files/GDC/FVS318GV2/FVS318Gv2_V4.3.4-1.zip
netgear,FVS336Gv2  ProSAFE Dual WAN Gigabit Firewall with SSL & IPSec VPN,unknown,unknown,https://www.downloads.netgear.com/files/GDC/FVS336Gv2/FVS336Gv2_V4.3.2-7.zip
netgear,SRX5308  ProSAFE Quad WAN Gigabit SSL VPN Firewall,unknown,unknown,https://www.downloads.netgear.com/files/GDC/SRX5308/SRX5308_V4.3.2-7.zip
netgear,EX7000-1AZNAS  Nighthawk AC1900 WiFi Access Point,unknown,unknown,https://www.downloads.netgear.com/files/GDC/EX7000/EX7000-V1.0.1.84_1.0.148.zip
netgear,EX7000-1AZNAS  Nighthawk AC1900 WiFi Access Point,unknown,unknown,https://www.downloads.netgear.com/files/GDC/EX7000/EX7000-V1.0.1.86_1.0.150_BETA.zip
netgear,"FS728TPv2  28-Port 10/100 Fast Ethernet Smart Switch with 24 PoE Ports, 2 Gigabit Copper plus 2 Gigabit Copper/SFP Combo Ports",unknown,unknown,https://www.downloads.netgear.com/files/GDC/FS728TPv2/fs728tp_5.0.2.50-mibs.zip
netgear,"FS728TPv2  28-Port 10/100 Fast Ethernet Smart Switch with 24 PoE Ports, 2 Gigabit Copper plus 2 Gigabit Copper/SFP Combo Ports",unknown,unknown,https://www.downloads.netgear.com/files/GDC/FS728TPv2/FS728TPv2_V5.0.2.52-mibs.zip
netgear,"WNDAP620  ProSAFE 3x3 Single Radio, Dual Band Wireless-N Access Point",unknown,unknown,https://www.downloads.netgear.com/files/GDC/WNDAP620/WNDAP620_V2.0.6_firmware.zip
netgear,"WNDAP620  ProSAFE 3x3 Single Radio, Dual Band Wireless-N Access Point",unknown,unknown,https://www.downloads.netgear.com/files/GDC/WNDAP620/WNDAP620_V2.0.11.zip
netgear,RNR4475  RNR4475 3TB (4x750GB) ReadyNAS 1100 Dual Gigabit Rackmount Network Storage,unknown,unknown,https://www.downloads.netgear.com/files/GDC/RND2110/RAIDiator-4.1.12.zip
netgear,R7100LG - Nighthawk 4G LTE Modem Router,unknown,unknown,https://www.downloads.netgear.com/files/GDC/R7100LG/R7100LG_V1.0.0.30_1.0.6.zip
netgear,EX7300  AC2200 Nighthawk X4 WiFi Mesh Extender,unknown,unknown,https://www.downloads.netgear.com/files/GDC/EX7300/EX7300-EX6400-V1.0.1.78.zip
netgear,EX7500  AC2200 Nighthawk X4S Tri Band WiFi Mesh Extender,unknown,unknown,https://www.downloads.netgear.com/files/GDC/EX7500/EX7500-V1.0.0.28_1.0.43.zip
netgear,D6300  WiFi ADSL Modem Router,unknown,unknown,https://www.downloads.netgear.com/files/GDC/D6300/D6300-V1.0.0.90_1.0.90.zip
netgear,DG834Gv3  54 Mbps Wireless ADSL Firewall Modem,unknown,unknown,https://www.downloads.netgear.com/files/GDC/DG834GV3/DG834Gv3_V4.01.42.zip
